,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.84,2.4,2.8,3.1,3.3333333333333335,3.52,3.672727272727273,3.8,3.9076923076923076,4.0,4.08,4.15,4.211764705882353,4.2666666666666675,4.315789473684211,4.36,4.4,4.4363636363636365,4.469565217391304,4.5,4.5280000000000005,4.553846153846154,4.5777777777777775,4.6,4.620689655172414,4.640000000000001,4.658064516129032,4.675000000000001,4.690909090909091,4.705882352941177,4.720000000000001,4.733333333333333,4.745945945945946,4.757894736842106,4.76923076923077,4.78,4.790243902439025,4.800000000000001,4.809302325581395,4.818181818181818,4.826666666666666,4.834782608695653,4.842553191489362,4.85,4.857142857142858,4.864000000000001,4.870588235294118,4.876923076923077,4.8830188679245285,4.888888888888889
2,2.208,3.1999999999999997,4.0,4.65,5.185185185185185,5.632000000000001,6.0099173553719005,6.333333333333333,6.61301775147929,6.857142857142857,7.072,7.262500000000001,7.432525951557094,7.585185185185186,7.722991689750693,7.848000000000001,7.961904761904763,8.06611570247934,8.161814744801514,8.25,8.331520000000001,8.407100591715977,8.477366255144034,8.542857142857143,8.604042806183115,8.661333333333333,8.715088449531738,8.765625,8.813223140495868,8.858131487889274,8.90057142857143,8.94074074074074,8.97881665449233,9.014958448753465,9.049309664694281,9.082,9.113146936347414,9.142857142857142,9.17122769064359,9.198347107438018,9.224296296296297,9.249149338374291,9.27297419646899,9.295833333333334,9.317784256559767,9.33888,9.359169550173009,9.378698224852071,9.39750800996796,9.415637860082304
3,2.2816,3.466666666666667,4.514285714285714,5.425000000000001,6.2139917695473255,6.8992,7.497220135236663,8.022222222222222,8.48593536640874,8.89795918367347,9.266133333333332,9.596875,9.895461021778953,10.166255144032924,10.412888176118969,10.638400000000003,10.845351473922904,11.035912847483097,11.211933919618641,11.375,11.5264768,11.667546654528904,11.79923792104862,11.922448979591836,12.037967936364755,12.14648888888889,12.248625423785706,12.344921874999999,12.435862759829702,12.521880724608183,12.603363265306124,12.68065843621399,12.754079718871537,12.823910190989942,12.890406109341022,12.953800000000001,13.014303332801326,13.072108843537414,13.127392556630232,13.180315552216378,13.231025514403294,13.279658091559135,13.32633809464184,13.371180555555556,13.414291664187543,13.4557696,13.495705271728067,13.534182976786528,13.571280990347738,13.607072092668801
4,2.29632,3.5555555555555554,4.73469387755102,5.8125,6.785550983081849,7.65952,8.443685540605149,9.148148148148147,9.782570638282973,10.355685131195337,10.875164444444442,11.34765625,11.778881957830963,12.173754000914496,12.53649066535708,12.870720000000004,13.179570240794732,13.465746875213442,13.73159758577192,13.979166666666666,14.210240512,14.426385630755227,14.62898045126364,14.819241982507288,14.998248221004097,15.166957037037037,15.326222143297228,15.476806640625,15.619394546517011,15.754600639360161,15.882978892128282,16.005029721079104,16.12120623575029,16.23191964456995,16.337543944280405,16.43842,16.534859105210952,16.62714609653385,16.715542086246025,16.800286865651252,16.881601024234115,16.959687822727904,17.034734852544663,17.10691550925926,17.176390303845704,17.243308032,17.30780681904351,17.37001505549526,17.430052236359227,17.488029715434074
5,2.299264,3.585185185185185,4.829154518950437,6.00625,7.103083879489916,8.115711999999998,9.045981707657822,9.898765432098765,10.68024121111898,11.396917950853812,12.05512059259259,12.660742187499999,13.21914502657662,13.735142000711274,14.213018946334538,14.656576000000005,15.069175909214783,15.45379289790191,15.813058875202891,16.149305555555557,16.464602030080002,16.760787841408266,17.03950186589125,17.302207413577676,17.55021398362422,17.78469609876543,18.006709608678232,18.217205810546876,18.417043692393737,18.60700056414132,18.787781304456477,18.96002641873698,19.124319075128636,19.281191260931006,19.431129180764465,19.574578,19.711946021775738,19.843608373054433,19.96991026426965,20.091169877864772,20.20768093319108,20.31971496857765,20.42752337573235,20.531339216820985,20.631378850470544,20.72784338944,20.82092000970676,20.91078312814947,20.997595463803812,21.08150899577229
6,2.2998528,3.5950617283950614,4.869637650978759,6.103125,7.279491044161065,8.389427199999998,9.42926108669134,10.39917695473251,11.301705453851602,12.140655679181293,12.920421767901232,13.645556640625,14.32052266738212,14.949554889442101,15.536593905000952,16.085260800000004,16.59885668841197,17.08037600737429,17.532526896906734,17.95775462962963,18.3582657052672,18.736051250422378,19.092908996870325,19.430463497352292,19.750184468641567,20.053403285596705,20.341327723687492,20.615055084228516,20.875583850891466,21.123824027183517,21.360606298232877,21.586690149988424,21.80277106700662,22.009486917675112,22.20742362376298,22.3971202,22.57907323916347,22.75374090895401,22.92154651875619,23.08288170714979,23.238109294685206,23.387565840875244,23.531563939499808,23.6703942820859,23.804327515738255,23.9336159182848,24.05849491090623,24.179184425984126,24.29589014578088,24.40880462571508
7,2.29997056,3.5983539094650205,4.886987564705182,6.151562500000001,7.377495024533926,8.553656319999998,9.673166146076307,10.73278463648834,11.731949929589572,12.671896913700923,13.554975963127568,14.384167480468749,15.162752627998092,15.894098247343857,16.581521503948117,17.228208640000002,17.837169700143022,18.411216733306237,18.95295700179252,19.464795524691358,19.948943192424448,20.407427981126627,20.842107664000647,21.254682997730534,21.646710748828937,22.019616180850477,22.374704791598784,22.713173198699952,23.0361191416925,23.34455061222075,23.639394149863403,23.921502355545265,24.19166068138428,24.450593557919838,24.69896991876165,24.93740818,25.166480728025572,25.386717965244106,25.598611958871892,25.802619733772538,25.999166246268743,26.188647072103482,26.37143083826578,26.547861425245408,26.71825996343309,26.882926644822017,27.042142368874366,27.196170239369962,27.34525692723138,27.489633912699148
8,2.2999941120000003,3.599451303155007,4.894423242016506,6.17578125,7.431941680296625,8.652193791999998,9.828378456594013,10.955189757658893,12.029811489715856,13.051354938357802,14.020315706293548,14.938125610351562,15.80681083317501,16.628743081267444,17.406464345222197,18.142566912000003,18.839613566782447,19.50008641815965,20.126355784089473,20.7206629372428,21.285112281636536,21.821669830184067,22.332165787852404,22.818299712340455,23.281647197266324,23.72366735673708,24.145710624940875,24.549026548862457,24.93477136694189,25.30401524607713,25.657749104164726,25.9968909827069,26.322291959072466,26.634741604454593,26.934973004016868,27.223667361999997,27.501458217974296,27.768935301887524,28.026648055721015,28.275108848884123,28.514795913267076,28.74615602235535,28.969606937136778,29.18553963980829,29.39432037458141,29.596292513236257,29.791778261511666,29.98108022095689,30.164482819515804,30.34225362286958
9,2.2999988224,3.599817101051669,4.897609960864218,6.187890625,7.462189822387015,8.711316275199998,9.927149926923462,11.10345983843926,12.236023339034055,13.322396384541289,14.361564851281933,15.35359420776367,16.299325931251477,17.200133507652456,18.057735009385944,18.8740535296,19.65111574453817,20.390979796676078,21.095685212943476,21.767219114369,22.407494316574688,23.01833601015575,23.601474560022417,24.15854261057753,24.691075170057175,25.200511709172137,25.688199576561406,26.15539823025465,26.603283928524693,27.032954628891584,27.445434920831612,27.841680873517245,28.22258472025382,28.588979330301477,28.941642439502317,29.281300625799997,29.608633025976804,29.924274796945856,30.22882032960743,30.522826226258296,30.80681405431,31.081272889976624,31.346661665891094,31.603411336490932,31.851926874615586,32.092589112177365,32.32575643707938,32.551766357806365,32.770936946344804,32.98356816932369
