,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
10,2.29999976448,3.5999390336838895,4.898975697513237,6.1939453125,7.478994345770564,8.746789765119999,9.990004498951293,11.202306558959506,12.378785388562038,13.515997417529492,14.611814224273417,15.665195655822753,16.675955123898188,17.644548283729687,18.571896060041535,19.45924282368,20.30804607891185,21.119892560916792,21.896435610692436,22.639349261974164,23.350295225922736,24.030899700901017,24.682737588167242,25.30732223763788,25.906099284532047,26.480443481282517,27.031657695714774,27.56097345147282,28.06955254324897,28.558489378433748,29.028813787022283,29.481494109793104
11,2.299999952896,3.5999796778946296,4.899561013219958,6.196972656250001,7.488330192094759,8.768073859071999,10.030002862969004,11.26820437263967,12.477620653619873,13.654283869663924,14.795330431133838,15.898896741867064,16.963965682980966,17.990204220678645,18.977812678980158,19.927394258944002,20.839846825785784,21.716275731659195,22.557925069702446,23.36612438497847,24.142247989775097,24.88768436230086,25.603813501031354,26.291990489403894,26.9535338659759,27.589717683778183,28.20176638013867,28.790851770038717,29.358091628915762,29.90454945155919,30.431235068505448,30.93910587537165
12,2.2999999905792,3.5999932259648766,4.899811862808553,6.198486328125,7.493516773385978,8.7808443154432,10.055456367343913,11.312136248426444,12.546045067890681,13.753059906902802,14.92990898283148,16.0741725564003,17.184209051691326,18.259047727194503,19.298273167615914,20.301915407155203,21.270352192302777,22.204225598630252,23.10437288366724,23.97177032081539,24.80748831141108,25.612655998869958,26.388433723100782,27.135991848060478,27.856494712048185,28.551088659274427,29.220893298830457,29.866995298783877,30.490444158744154,31.09224951608164,31.673379632104822,32.234760778108125
13,2.2999999981158403,3.5999977419882923,4.899919369775095,6.1992431640625,7.496398207436655,8.78850658926592,10.071654051946126,11.341424165617628,12.593415816232008,13.823614219216287,15.028599920743085,16.205629417300223,17.352630451293365,18.46814823226239,19.55126829022309,20.601532325724165,21.61885653662606,22.603457307970206,23.555786295203372,24.47647526734616,25.366290181585306,26.22609353750535,27.056813912271036,27.859421584051837,28.634909234524294,29.38427683803784,30.108519969949107,30.808620886435897,31.485541836472137,32.14022016124851,32.77356481700713,33.386454024985
14,2.299999999623168,3.5999992473294307,4.899965444189325,6.19962158203125,7.497999004131475,8.793103953559552,10.081961669420261,11.360949443745085,12.626210949699082,13.874010156583063,15.100973275211595,16.304222062975168,17.48142328628316,18.630781958426304,19.75100128175507,20.841225860579332,21.90097910107824,22.930101433793805,23.928693026472352,24.897062722788466,25.835683752531654,26.745156070196835,27.62617481415681,28.479504214901574,29.305956236658876,30.1063732596328,30.88161416737503,31.632543275631413,32.360021613869456,33.0649001422781,33.748014552206314,34.41018135554222
15,2.2999999999246334,3.59999974910981,4.899985190366854,6.199810791015626,7.498888335628598,8.79586237213573,10.088521062358348,11.373966295830055,12.648915272868594,13.910007254702188,15.154047068488504,16.378166547231373,17.57991192480477,18.757274856553792,19.908685222438212,21.032980688463468,22.129364034206194,23.19735571855857,24.236746413172813,25.24755226899039,26.22997435212659,27.18436282862809,28.111185952800245,29.01100361277278,29.88444503160248,30.732190158348427,31.55495427481051,32.35347536617749,33.12850384249134,33.88079424318656,34.611098603382736,35.32016120492642
16,2.2999999999849265,3.5999999163699368,4.899993653014366,6.1999053955078125,7.499382408682555,8.797517423281437,10.092695221500767,11.382644197220035,12.664633650447488,13.935719467644422,15.192967850224903,16.43362491042353,17.655226766027173,18.85565822176406,20.03317254403017,21.186384550770775,22.314247075309776,23.416018315184285,24.49122529783841,25.539626890825325,26.561178455786333,27.55599931653146,28.52434358942243,29.46657452523381,30.383142268622823,31.27456480390197,32.141411787738186,32.984290945405306,33.80383671006815,34.60070080281167,35.375544477281856,36.12903218215682
17,2.2999999999969853,3.599999972123312,4.8999972798633,6.199952697753906,7.499656893712531,8.798510453968863,10.095351504591397,11.388429464813356,12.675515604155953,13.95408533403173,15.221509756831594,16.475218682817648,17.712820468138425,18.9321786169276,20.13145200844487,21.30910764061662,22.463914299060296,23.594924076059872,24.70144698517086,25.783022409021104,26.839389902860518,27.870460960142,28.876292687285776,29.85706387877184,30.813053679847258,31.744622830048375,32.652197363513906,33.53625457722964,34.397311048241704,35.23591247306913,36.05262510844965,36.848028606361616
18,2.299999999999397,3.5999999907077704,4.899998834227128,6.1999763488769535,7.499809385395852,8.799106272381316,10.097041866558163,11.39228630987557,12.68304926441566,13.967203810022665,15.242440488343167,16.506414012113236,17.756862710929383,18.991694479832578,20.20904105929858,21.407286112493296,22.585073480191667,23.74130151677626,24.87510837905419,25.985852007517586,27.073087518402833,28.13654388935092,29.176101178058257,30.191769038947292,31.183666965385566,32.15200645270859,33.0970751230605,34.01922275507594,34.91884910300029,35.79639335859041,36.6523250960554,37.4871365389881
19,2.29999999999988,3.59999999690259,4.899999500383055,6.199988174438477,7.499894102997696,8.79946376342879,10.098117551446105,11.394857539917044,12.688264875364688,13.97657415001619,15.257789691451654,16.529810509084925,17.790542073063644,19.03798459542534,20.270295573130458,21.485828889994636,22.68315472205992,23.861064877362395,25.01856779139259,26.154876672931323,27.26939351545838,28.36169098329693,29.4314935961237,30.478659176240537,31.50316117705652,32.50507225901411,33.484549300730116,34.44181991069145,35.377170423848746,36.2909353164033,37.183487942220495,38.05523247910054
20,2.299999999999976,3.59999999896753,4.899999785878452,6.199994087219238,7.499941168332054,8.799678258057273,10.098802078192975,11.396571693278029,12.691875682944783,13.983267250011565,15.269045773731213,16.547357881813692,17.81629687940161,19.073988018664153,20.318654399839836,21.548663111995708,22.762553822619935,23.959053081478324,25.13707774071562,26.295730560776104,27.434290552985036,28.552200062789712,29.649050100401674,30.724565008206174,31.778587221600446,32.8110626244789,33.82202681031333,34.811592421855025,35.77993764520041,36.727295867414675,37.653946463109584,38.56020664808937
21,2.2999999999999954,3.5999999996558434,4.899999908233623,6.199997043609619,7.4999673157400295,8.799806954834363,10.099237686122802,11.397714462185352,12.694375472807925,13.988048035722546,15.277300234069555,16.56051841136027,17.83599173130711,19.10199068118323,20.356832420926185,21.59893048959657,22.826829284978043,24.039225248482264,25.234977264069425,26.413108800646754,27.57280406450743,28.713400053129757,29.83437601145328,30.935341435605288,32.01602346689694,33.07625427454838,34.11595883478903,35.13514336912315,36.13388459729733,37.11231988301295,38.07063829589706,39.00907257607944
22,2.299999999999999,3.599999999885281,4.899999960671552,6.19999852180481,7.499981842077794,8.799884172900617,10.099514891169054,11.398476308123566,12.696106096559333,13.991462882658961,15.28335350498434,16.570388808520203,17.851052500411317,19.12377052980918,20.386972963889093,21.639144391677256,22.878861802125083,24.104820657849125,25.315850783361697,26.51092400053896,27.68915541418624,28.84980004495595,29.992246231978722,31.116006944804532,32.220709885255985,33.306087037941936,34.371964146429164,35.41825044798276,36.44492888853402,37.45204695559966,38.439708204937396,39.40806451207062
23,2.3,3.5999999999617605,4.899999983144951,6.1999992609024055,7.499989912265441,8.79993050374037,10.099691294380307,11.39898420541571,12.697304220694923,13.993902059042115,15.287792570321848,16.57779160639015,17.862569559138063,19.140710412073805,20.410768129386128,21.671315513341806,22.920983363625066,24.158489629149283,25.382659342777053,26.592436667115802,27.78689054791644,28.965215422655035,30.12672827168558,31.270863095546744,32.39716369418619,33.50527543288302,34.594936514631854,35.66596914198492,36.718270841438994,37.75180613729382,38.7665986958017,39.762724010729436
24,2.3,3.5999999999872534,4.899999992776407,6.199999630451202,7.499994395703022,8.799958302244221,10.099803550969286,11.399322803610474,12.698133691250332,13.995644327887227,15.291047884902687,16.58334370479261,17.87137672169381,19.153885876057405,20.42955378635747,21.697052410673447,22.955081770553626,24.202400605667595,25.43784902229409,26.66036388926317,27.86898806024981,29.062874588400415,30.24128704625068,31.403596939040067,32.54927904671223,33.67790537516529,34.78913825467936,35.882722999236805,36.95848043641609,38.01629953290631,39.05613027342436,40.077976898426165
25,2.3,3.599999999995751,4.8999999969041745,6.199999815225601,7.4999968865016795,8.799974981346532,10.099874986980454,11.399548535740315,12.698707940096384,13.996888805633734,15.293435115595303,16.587507778594457,17.87811161070703,19.16413345915576,20.44438456817695,21.717641928538757,22.982685242829124,24.23832776827349,25.483440496677726,26.71696990771931,27.93794997060984,29.145509267108043,30.338874150509838,31.517368804891483,32.680412971303646,33.82751799180992,34.95828170568848,36.07238262433221,37.16957371685051,38.249676058446745,39.31257252789015,40.358201687489924
26,2.3,3.599999999998584,4.899999998673217,6.199999907612801,7.499998270278711,8.79998498880792,10.09992044626029,11.399699023826876,12.699105496989803,13.997777718309809,15.295185751436556,16.59063083394584,17.883261819952434,19.17210380156559,20.4560930801397,21.734113542831007,23.00503091086167,24.267722719496494,25.521103018994644,26.76414158976609,27.995877975312265,29.215430918322188,30.422003905989865,31.614887547049843,32.793459458020386,33.9571822595686,35.10560019527706,36.23833479629069,37.355079932989845,38.45559652215889,39.53970709613127,40.60729038887993
27,2.3,3.599999999999528,4.899999999431379,6.199999953806401,7.499999039043729,8.799990993284752,10.099949374892912,11.399799349217917,12.699380728685249,13.998412655935578,15.296469551053473,16.59297312545938,17.887200215257742,19.178302956773237,20.46533664221555,21.747290834264806,23.023120261173734,24.291773134133496,25.552215537430357,26.803451324805074,28.0445374992623,29.274595392426466,30.492818142139512,31.698475040328436,32.890913325879644,34.06955795829279,35.23390984749938,36.38354294675435,37.5181005471729,38.63729104896373,39.740883428001986,40.828702567893274
28,2.3,3.5999999999998424,4.8999999997563055,6.1999999769032,7.499999466135405,8.799994595970851,10.09996778402276,11.399866232811945,12.699571273705171,13.998866182811128,15.297411004105879,16.594729844094534,17.89021192931474,19.18312452193474,20.472634191222802,21.757832667411847,23.037764020950164,24.311450746109227,25.57791718309464,26.836209437337562,28.08541149938033,29.32465763974547,30.553141380341067,31.770121463138658,32.974925280930734,34.16695023052042,35.34566341556398,36.510600078410064,37.66136108690952,38.797609749085645,39.919068179087475,41.02551339368291
29,2.3,3.5999999999999472,4.8999999998955595,6.1999999884516,7.499999703408559,8.799996757582509,10.099979498923576,11.399910821874629,12.699703189488195,13.999190130579377,15.298101403010977,16.5960473830709,17.892515004770093,19.186874628171463,20.478395414123266,21.766266133929477,23.04961849315013,24.327550610453006,25.599148977339052,26.863507864447968,28.119745659479477,29.367018002861553,30.604527842512763,31.83153268269028,33.0473493801127,34.25135686645103,35.44299716839444,36.62177506860881,37.787256712738674,38.93906742566381,40.07688895862034,41.20045634994036
30,2.3,3.5999999999999823,4.89999999995524,6.1999999942258,7.499999835226977,8.799998054549505,10.099986953860459,11.399940547916419,12.699794515799521,13.999421521842413,15.298607695541383,16.597035537303174,17.894276180118304,19.189791377466694,20.482943747992053,21.77301290714358,23.059214970645343,24.34072322673428,25.616688285627912,26.88625655370664,28.148586353962763,29.402861387036697,30.648301495473834,31.884170870877384,33.109783948373014,34.324509284257566,35.52777172731129,36.71905318503271,37.897892262709746,39.06388302264454,40.21667307763516,41.35596119994699
31,2.3,3.5999999999999943,4.8999999999808175,6.199999997112901,7.499999908459432,8.799998832729703,10.0999916979112,11.399960365277611,12.69985774170736,13.99958680131601,15.298978976730348,16.59777665297738,17.895622961266938,19.19205996025187,20.486534537888463,21.778410325714866,23.066983547665277,24.351500821873504,25.631177279431753,26.905213794755536,28.17281253732872,29.433190404415665,30.685590162811042,31.929289317894902,33.1636068520457,34.38790804635656,35.601607633464674,36.804171536903624,37.99511744298736,39.174014431745185,40.340481868762566,41.49418773328621
32,2.3,3.599999999999998,4.8999999999917785,6.19999999855645,7.499999949144129,8.799999299637822,10.099994716852581,11.399973576851739,12.699901513489712,13.999704858082865,15.299251249602255,16.598332489733036,17.89665285273354,19.19382441352923,20.489369372017208,21.782728260571893,23.073272395729035,24.36031885426014,25.64314644822623,26.921011495629614,28.193162531356123,29.458853419120945,30.717354583135332,31.967962272481344,33.210005906935955,34.442853640175684,35.66591632592085,36.87865009479067,38.080557752928286,39.27118920448105,40.45014108376113,41.617055762921076
33,2.3,3.599999999999999,4.899999999996476,6.199999999278225,7.499999971746738,8.799999579782693,10.099996637997096,11.399982384567824,12.69993181703134,13.999789184344904,15.299450916374987,16.598749367299774,17.897440416796233,19.19519676607829,20.491607398960955,21.786182608457516,23.07836336797112,24.367533608031025,25.653034022447756,26.93417624635801,28.210256526339144,29.480568277717722,30.744413163411583,32.00111051926972,33.25000509218617,34.49047315481893,35.721927122576226,36.943818832941844,38.155641661664255,39.35693165101269,40.54726781704557,41.72627178926318
34,2.3,3.5999999999999996,4.8999999999984905,6.199999999639113,7.499999984303744,8.799999747869615,10.099997860543606,11.399988256378549,12.699952796406313,13.999849417389218,15.299597338674989,16.59906202547483,17.898042671667707,19.196264151394224,20.493374262337596,21.788946086766014,23.08248463121472,24.37343658838902,25.661202018543797,26.945146871965008,28.224615482124882,29.498942388838074,30.767463065128386,32.02952330223119,33.284487148436355,34.53174340084308,35.770710719663164,37.000841478824114,38.22162449055344,39.43258675089355,40.63329435224036,41.82335270156727
35,2.3,3.5999999999999996,4.899999999999354,6.199999999819557,7.499999991279858,8.799999848721768,10.09999863852775,11.399992170919031,12.699967320588986,13.999892440992298,15.299704715028323,16.599296519106122,17.898503219510598,19.197094339973287,20.494769154477048,21.791156869412813,23.085820891935725,24.378266299591015,25.66794949357966,26.95428905997084,28.2366770049849,29.51448971363222,30.787098166590848,32.053877116198166,33.314213058996856,34.56751094739734,35.81319965906147,37.0507362939711,38.27960940078939,39.499341250788426,40.70948928341289,41.90964684583758
36,2.3,3.5999999999999996,4.899999999999723,6.199999999909778,7.499999995155477,8.79999990923306,10.099999133608568,11.399994780612687,12.699977375792374,13.999923172137356,15.299783457687436,16.59947238932959,17.89885540315516,19.197740042201445,20.49587038511346,21.792925495530252,23.088521674424157,24.38221788148356,25.67352349469624,26.9619075499757,28.246808684187314,29.527645142304184,30.803824364132943,32.07475181388414,33.33983884396281,34.598509487744366,35.850206154666445,37.094394257224714,38.33056583705734,39.558242280107436,40.77697622245142,41.98635275185563
37,2.3,3.5999999999999996,4.899999999999881,6.199999999954889,7.499999997308598,8.799999945539836,10.099999448659998,11.399996520408457,12.69998433708703,13.999945122955255,15.299841202304119,16.599604291997192,17.899124720059827,19.198242255045567,20.496739777721153,21.794340396424204,23.09070802215289,24.385450993941095,25.678128104314286,26.968256291646416,28.255319294717346,29.53877665887277,30.81807260648362,32.09264441190069,33.36193003789897,34.625374889378456,35.882437618580454,37.132594975071626,38.37534573559585,39.61021377656539,40.83675036845697,42.054535779427226
38,2.3,3.5999999999999996,4.899999999999949,6.199999999977445,7.499999998504777,8.799999967323902,10.099999649147271,11.399997680272303,12.699989156444866,13.999960802110898,15.299883548356352,16.599703218997895,17.899330668281042,19.198632865035442,20.497426140306175,21.795472317139364,23.092477922695196,24.38809626776999,25.68193191225963,26.973546909705348,28.262468207562573,29.548195634430808,30.830209998115677,32.10798092448631,33.38097417060256,34.64865823746133,35.91051018392491,37.166020603187675,38.41469776764484,39.6560709793224,40.88969318349046,42.11514291504643
39,2.3,3.5999999999999996,4.899999999999977,6.199999999988723,7.499999999169321,8.79999998039434,10.099999776730082,11.399998453514868,12.69999249292337,13.999972001507784,15.29991460212799,16.599777414248422,17.899488158097267,19.198936672805345,20.497968005504873,21.79637785371149,23.09391069932468,24.3902605827209,25.685074188388388,26.97795575808779,28.26847329435256,29.556165536826068,30.840549257654096,32.12112650670255,33.39739152638152,34.66883713913316,35.93496048277331,37.19526802778922,38.44927985641517,39.69653321704918,40.93658539109155,42.16901592448571
40,2.3,3.5999999999999996,4.89999999999999,6.199999999994361,7.499999999538512,8.799999988236603,10.099999857919144,11.39999896900991,12.699994802793103,13.99998000107699,15.299937374893858,16.599833060686315,17.899608591486142,19.19917296773749,20.498395793819636,21.797102282969192,23.09507056611998,24.392031385862555,25.687669981712148,26.981629798406495,28.273517567256153,29.562909300391286,30.84935677503868,32.13239414860219,33.411544419294415,34.68632552058207,35.956255904350954,37.22085952431557,38.479670176849694,39.732235191513986,40.978118489252516,42.2169030439873
41,2.3,3.5999999999999996,4.899999999999996,6.19999999999718,7.499999999743618,8.799999992941961,10.09999990958491,11.399999312673273,12.699996401933687,13.999985715054994,15.29995407492216,16.599874795514737,17.899700687607048,19.199356752684714,20.498733521436556,21.797681826375353,23.09600950590665,24.393480224796637,25.68981433271873,26.984691498672078,28.277754756495167,29.56861556186955,30.85685947503295,32.142052127373304,33.42374518904691,34.7014821178378,35.974803529595995,37.24325208377613,38.506376822080036,39.76373693368881,41.014904947623656,42.25946937243316
42,2.3,3.5999999999999996,4.899999999999999,6.199999999998591,7.4999999998575655,8.799999995765177,10.099999942463123,11.399999541782181,12.699997509031014,13.999989796467853,15.299966321609585,16.59990609663605,17.899771114052445,19.199499696532556,20.499000148502542,21.798145461100283,23.09676960001967,24.394665638469977,25.691585753115472,26.987242915560063,28.28131399545594,29.573443936966544,30.863250663916958,32.150330394891405,33.434263094005956,34.71461783545943,35.99095791287393,37.26284557330411,38.52984629819155,39.791532588548954,41.04748723932381,42.297306108829474
43,2.3,3.5999999999999996,4.899999999999999,6.199999999999296,7.49999999992087,8.799999997459105,10.099999963385624,11.399999694521455,12.69999827548301,13.999992711762753,15.299975302513694,16.599929572477038,17.899824969569515,19.199610875080875,20.499210643554637,21.79851636888023,23.09738491430164,24.395635522384527,25.693049100399737,26.989369096300052,28.28430375618299,29.577529485125538,30.868695010003336,32.157426052764066,33.44333025345341,34.72600212406484,36.00502785959988,37.2799898766411,38.55047098931985,39.81605816636672,41.076345840543944,42.33093876340398
44,2.3,3.5999999999999996,4.899999999999999,6.199999999999648,7.499999999956039,8.799999998475464,10.099999976699943,11.399999796347636,12.699998806103622,13.999994794116253,15.299981888510041,16.599947179357777,17.899866153200215,19.199697347285124,20.499376823858924,21.798813095104183,23.097883025863233,24.39642906376916,25.69425795250413,26.991140913583376,28.28681515519371,29.58098648741392,30.87333278629914,32.163508045226344,33.45114677021846,34.735868507522866,36.01728232932893,37.294991142060965,38.56859571788714,39.837698382088284,41.10190631591035,42.36083445635909
45,2.3,3.5999999999999996,4.899999999999999,6.199999999999823,7.499999999975577,8.799999999085276,10.09999998517269,11.399999864231756,12.699999173456353,13.99999628151161,15.299986718240696,16.599960384518333,17.899897646564867,19.199764603443985,20.499508018835993,21.799050476083348,23.09828625903214,24.39707832490204,25.695256569459932,26.992617427986147,28.288924730362716,29.583911643196394,30.877283484625195,32.16872118162258,33.45788514674005,34.74441937318649,36.027955577157456,37.30811724930335,38.584523509658396,39.856792690077896,41.12454559409203,42.38740840565253
46,2.3,3.5999999999999996,4.899999999999999,6.199999999999912,7.499999999986432,8.799999999451165,10.099999990564438,11.399999909487835,12.699999427777476,13.999997343936863,15.299990260043176,16.59997028838875,17.899921729726074,19.199816913789764,20.49961159381789,21.799240380866678,23.09861268588316,24.397609538556214,25.69608151390168,26.993847856655123,28.29069677350468,29.586386775012336,30.880648894310355,32.17318958424792,33.463694092017285,34.75183012342829,36.03725163171779,37.31960259314043,38.59852066000283,39.87364060889226,41.144597526195795,42.411029693913356
47,2.3,3.5999999999999996,4.899999999999999,6.199999999999957,7.499999999992462,8.7999999996707,10.099999993995551,11.399999939658557,12.699999603845946,13.999998102812047,15.299992857364995,16.599977716291562,17.899940146261113,19.199857599614262,20.499693363540437,21.79939230469334,23.09887693619113,24.39804416790963,25.696762989744865,26.99487321387927,28.29218528974393,29.588481117318132,30.883515724782896,32.177019643641074,33.468701803463176,34.75825277363786,36.045348195367104,37.329652268997876,38.6108211860631,39.88850641961082,41.162357808916276,42.43202639458965
48,2.3,3.5999999999999996,4.899999999999999,6.199999999999978,7.499999999995812,8.79999999980242,10.099999996178987,11.39999995977237,12.6999997257395,13.999998644865748,15.29999476206766,16.59998328721867,17.89995422949379,19.199889244144426,20.499757918584557,21.799513843754674,23.099090853107104,24.398399773744245,25.697325948050107,26.995727678232726,28.2934356433849,29.590253253115346,30.885957839629878,32.18030255169235,33.473018796088944,34.76381907048614,36.05240004112619,37.33844573537314,38.62163073926757,39.90162331142131,41.17808834504013,42.45069012852413
49,2.3,3.5999999999999996,4.899999999999999,6.199999999999989,7.499999999997674,8.79999999988145,10.099999997568446,11.399999973181579,12.699999810127347,13.999999032046963,15.299996158849618,16.599987465414003,17.89996499902466,19.199913856556776,20.49980888309307,21.79961107500374,23.099264023943846,24.398690723972564,25.697791000563132,26.996439731860605,28.294485940443312,29.59175275263606,30.88803815968471,32.183116472879156,33.47674034145599,34.76864319442133,36.05854197130346,37.3461400184515,38.63113004359878,39.91319703948939,41.192021105606976,42.46728011424367
50,2.3,3.5999999999999996,4.899999999999999,6.199999999999994,7.499999999998708,8.799999999928868,10.099999998452647,11.399999982121052,12.699999868549702,13.999999308604975,15.299997183156385,16.5999905990605,17.89997323454827,19.19993299954416,20.49984911823137,21.79968886000299,23.099404209859305,24.398928774159373,25.69817517437824,26.997033109883837,28.295368189972383,29.593021559922825,30.88981028417587,32.18552840532499,33.47994857022068,34.77282410183182,36.063891394361086,37.35287251614506,38.639477917101964,39.92340915249064,41.20436155068047,42.4820267682166
51,2.3,3.5999999999999996,4.899999999999999,6.1999999999999975,7.499999999999282,8.79999999995732,10.09999999901532,11.399999988080701,12.699999908995947,13.999999506146413,15.299997934314682,16.599992949295377,17.899979532301618,19.199947888534346,20.49988088281424,21.799751088002395,23.099517693695628,24.39912354249403,25.698492535355935,26.997527591569863,28.2961092795768,29.594095166088547,30.89131987170537,32.18759577599285,33.482714284673,34.776447554920914,36.06855056928224,37.358763451626935,38.64681392715021,39.93241984043292,41.21529165917413,42.49513490508142
52,2.3,3.5999999999999996,4.899999999999999,6.199999999999999,7.499999999999601,8.799999999974393,10.099999999373384,11.3999999920538,12.699999936997195,13.999999647247437,15.299998485164098,16.599994711971533,17.899984348230646,19.199959468860047,20.499905960116504,21.799800870401917,23.099609561563128,24.39928289840421,25.69875470312012,26.997939659641553,28.29673179484451,29.59500360207492,30.89260581663791,32.18936780799387,33.485098521269826,34.77958788093146,36.072608560342594,37.36391802017357,38.65326072385928,39.94037044744081,41.22497261241137,42.506786582294595
53,2.3,3.5999999999999996,4.899999999999999,6.199999999999999,7.499999999999779,8.799999999984635,10.099999999601245,11.399999994702533,12.699999956382673,13.999999748033884,15.299998889120339,16.59999603397865,17.899988030999904,19.199968475780036,20.499925757986713,21.799840696321535,23.099683930789197,24.399413280512537,25.698971276490532,26.998283049701293,28.297254707669392,29.59577227867878,30.893701251210075,32.190886692566174,33.4871538976464,34.782309496807265,36.07614293965323,37.36842826765188,38.658926090664224,39.94738568891837,41.23354717099293,42.51714362870631
54,2.3,3.5999999999999996,4.899999999999999,6.199999999999999,7.499999999999877,8.799999999990781,10.099999999746245,11.399999996468354,12.699999969803388,13.999999820024204,15.299999185354913,16.599997025483987,17.89999084723522,19.19997548116225,20.499941387884245,21.799872557057228,23.099744134448397,24.399519956782985,25.69915018492696,26.99856920808441,28.297693954442288,29.596422697343584,30.894634399178955,32.192188593628146,33.4889257738331,34.7846682305663,36.07922127002056,37.3723747341954,38.66390474634129,39.95357560786915,41.24114178002231,42.52634989218338
