,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.4666666666666668,1.84,2.1454545454545455,2.4,2.615384615384616,2.8,2.96,3.1,3.223529411764706,3.3333333333333335,3.431578947368421,3.52,3.6,3.672727272727273,3.739130434782609,3.8,3.8560000000000003,3.9076923076923076,3.9555555555555557,4.0,4.041379310344828,4.08,4.116129032258065,4.15,4.181818181818182,4.211764705882353,4.24,4.2666666666666675,4.291891891891892,4.315789473684211,4.338461538461539,4.36
2,1.6296296296296298,2.208,2.7305785123966944,3.1999999999999997,3.6213017751479293,4.0,4.341333333333333,4.65,4.930103806228374,5.185185185185185,5.418282548476455,5.632000000000001,5.828571428571429,6.0099173553719005,6.177693761814745,6.333333333333333,6.478080000000001,6.61301775147929,6.739094650205761,6.857142857142857,6.967895362663497,7.072,7.17003121748179,7.262500000000001,7.349862258953169,7.432525951557094,7.5108571428571445,7.585185185185186,7.6558071585098615,7.722991689750693,7.786982248520711,7.848000000000001
3,1.6477366255144033,2.2816,2.8901577761081896,3.466666666666667,4.008192990441511,4.514285714285714,4.985955555555556,5.425000000000001,5.833584368003256,6.2139917695473255,6.568479370170579,6.8992,7.208163265306123,7.497220135236663,7.7680611490096165,8.022222222222222,8.261094400000001,8.48593536640874,8.697881420515165,8.89795918367347,9.08709664192874,9.266133333333332,9.43582961297036,9.596875,9.749895650722097,9.895461021778953,10.03408979591837,10.166255144032924,10.29238939450773,10.412888176118969,10.528114094978001,10.638400000000003
4,1.6497485139460446,2.29632,2.9336793934840517,3.5555555555555554,4.156997304015966,4.73469387755102,5.2867792592592595,5.8125,6.31189760658996,6.785550983081849,7.234382793256651,7.65952,8.062196307094267,8.443685540605149,8.805257271093229,9.148148148148147,9.473544192,9.782570638282973,10.07628692554771,10.355685131195337,10.621690671741502,10.875164444444442,11.116905841881236,11.34765625,11.568102765698558,11.778881957830963,11.980583556851313,12.173754000914496,12.358899795695248,12.53649066535708,12.706962485751744,12.870720000000004
5,1.6499720571051162,2.299264,2.9455489254956504,3.585185185185185,4.214229732313833,4.829154518950437,5.427163654320988,6.00625,6.5651222623123315,7.103083879489916,7.619905827674903,8.115711999999998,8.590883428201213,9.045981707657822,9.481689524626018,9.898765432098765,10.298010050560002,10.68024121111898,11.046275984644684,11.396917950853812,11.732948417467986,12.05512059259259,12.364155947202208,12.660742187499999,12.945532398256484,13.21914502657662,13.482164458142442,13.735142000711274,13.978597137166545,14.213018946334538,14.438867616879591,14.656576000000005
6,1.649996895233902,2.2998528,2.9487860705897226,3.5950617283950614,4.23624220473609,4.869637650978759,5.4926763720164615,6.103125,6.6991823741653524,7.279491044161065,7.8431033739170495,8.389427199999998,8.918165931743609,9.42926108669134,9.922840994321318,10.39917695473251,10.858646834380801,11.301705453851602,11.728860878083296,12.140655679181293,12.537652302304405,12.920421767901232,13.28953505760164,13.645556640625,13.989039695648852,14.32052266738212,14.640526867709884,14.949554889442101,15.248089648049454,15.536593905000952,15.815510157006853,16.085260800000004
7,1.6499996550259892,2.29997056,2.9496689283426516,3.5983539094650205,4.244708540283112,4.886987564705182,5.523248973607682,6.151562500000001,6.7701553745581275,7.377495024533926,7.972323005951976,8.553656319999998,9.120769386317471,9.673166146076307,10.210548474557381,10.73278463648834,11.239879847378946,11.731949929589572,12.209198395688245,12.671896913700923,13.120368908565258,13.554975963127568,13.976106655639926,14.384167480468749,14.779575527006706,15.162752627998092,15.534120726519053,15.894098247343857,16.243097291714435,16.581521503948117,16.90976448377468,17.228208640000002
8,1.6499999616695544,2.2999941120000003,2.949909707729814,3.599451303155007,4.2479648231858125,4.894423242016506,5.537516187683584,6.17578125,6.807729315942539,7.431941680296625,8.047134371866935,8.652193791999998,9.246190572482245,9.828378456594013,10.398183787754814,10.955189757658893,11.499118296217684,12.029811489715856,12.547213685854691,13.051354938357802,13.542336106202427,14.020315706293548,14.485498486442527,14.938125610351562,15.378466308338414,15.80681083317501,16.223464560457558,16.628743081267444,17.02296814755996,17.406464345222197,17.779556384538846,18.142566912000003
9,1.6499999957410616,2.2999988224,2.949975374835404,3.599817101051669,4.2492172396868515,4.897609960864218,5.544174220919007,6.187890625,6.827621402557815,7.462189822387015,8.090446215291383,8.711316275199998,9.323832259155676,9.927149926923462,10.520554644187921,11.10345983843926,11.675400441428026,12.236023339034055,12.785076297453303,13.322396384541289,13.847898559663825,14.361564851281933,14.863434360908972,15.35359420776367,15.83217144571092,16.299325931251477,16.755244089495832,17.200133507652456,17.634218277817265,18.057735009385944,18.47092943386421,18.8740535296
