,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3
2,1.6384615384615384,2.185714285714286,2.66,3.075,3.4411764705882355,3.7666666666666666,4.057894736842105,4.32,4.557142857142857,4.772727272727273,4.969565217391304,5.15,5.316000000000001,5.469230769230769,5.611111111111112,5.742857142857143,5.86551724137931,5.98,6.087096774193549,6.1875,6.281818181818182,6.370588235294118,6.454285714285715,6.533333333333333,6.608108108108109,6.678947368421054,6.746153846153846
3,25.595266272189352,24.55510204081633,23.712000000000003,23.01875,22.44152249134948,21.955555555555556,21.542382271468146,21.188000000000002,20.881632653061224,20.614876033057854,20.381096408317582,20.175,19.99232,19.82958579881657,19.68395061728395,19.5530612244898,19.434958382877525,19.328000000000003,19.230801248699272,19.142187500000002,19.06115702479339,18.986851211072665,18.9185306122449,18.855555555555554,18.79737034331629,18.74349030470914,18.693491124260355
4,2.9688666363222582,4.5078717201166185,5.742400000000001,6.7546875,7.600447791573377,8.318518518518518,8.936667152646159,9.475200000000001,9.949271137026239,10.370398196844478,10.747480890934495,11.0875,11.3960064,11.677469276285844,11.935528120713307,12.173177842565599,12.392906638238548,12.596800000000002,12.786620120170522,12.963867187500002,13.129827197595793,13.285609607164666,13.432177259475221,13.57037037037037,13.700925907646143,13.824493366379938,13.941647701411014
5,42.866835895101715,40.829695960016664,39.20848000000001,37.888671875,36.79424935046276,35.87283950617284,35.08719316150122,34.41008,33.821116201582676,33.30472645311113,32.8487952087078,32.44375000000001,32.081923328,31.757098841076996,31.464182289285173,31.198958767180343,30.95791078793294,30.738080000000004,30.536960718814193,30.352416992187507,30.18261730756096,30.025982686988904,29.881145056226575,29.74691358024691,29.622247234896044,29.506232303312586,29.39806379328455
6,4.297448915007824,6.832813708573809,8.841696000000002,10.47216796875,11.821838044253754,12.95761316872428,13.926860638447817,14.764032,15.494764086392575,16.13851202414142,16.71029336068634,17.221875000000004,17.68260013056,18.099976299041458,18.480101271825095,18.827976438388767,19.14774080671931,19.442848,19.71620173088612,19.97026062011719,20.20712010481152,20.428577032757527,20.63618103694889,20.831275720164605,21.0150319154703,21.188474733845453,21.35250570304315
7,60.13826530115446,57.1046876726534,54.70833920000001,52.76804199218749,51.16524648360405,49.81920438957476,48.67305391942814,47.6856128,46.82632746559682,46.07205092006428,45.404922911632596,44.81093750000001,44.278952067891204,43.7999872379454,43.36672292879172,42.973129393365014,42.61419288669752,42.2857088,41.98412364151085,41.70641288757325,41.4499855212437,41.21260866825487,40.99234753856642,40.7875171467764,40.59664318612858,40.41843008105215,40.251734717491416
8,5.6260204077811125,9.15781252466477,11.941667840000003,14.192010498046873,16.048601906942366,17.606401463191585,18.932177759789315,20.07424512,21.06842605668435,21.941841327301944,22.715397914259068,23.405468750000004,24.025055075303428,24.58460851273983,25.09262384932873,25.55607393906572,25.98073376116751,26.37142528,26.732204812538907,27.066508054733283,27.377263513518717,27.666982079459036,27.937828382486504,28.191678097850932,28.430164314951742,28.65471531861463,28.866585573647903
9,77.40969387752165,73.37968750352353,70.20833356800001,67.64800262451172,65.53782409027717,63.76880048773052,62.26448654308027,60.969698048,59.84361116715043,58.85538242150088,57.9812772633413,57.202734375000006,56.505028639157786,55.87632766070607,55.30701324962707,54.78918510803756,54.31629220482233,53.882855168000006,53.484254562523844,53.116567534208315,52.776440417693735,52.46098840435585,52.16771579420542,51.89445206523395,51.63930021280523,51.40059469168369,51.176866935602405
